customer_id,min_recency,recency_score,product_count,product_score,sum_profit,profit_score,RFM_score,customer_title,customer_age,customer_age_group,tenure
343,103.0,1,9,4,5193.5599999999995,4,144.0,Bronze,60.0,60-69,13.0
344,8.0,4,9,4,8101.26,4,444.0,Platinum,44.0,40-49,4.0
345,19.0,3,7,3,3971.4599999999996,3,333.0,Gold,28.0,20-29,17.0
346,12.0,4,9,4,6420.7,4,444.0,Platinum,36.0,30-39,3.0
347,59.0,2,7,3,8326.369999999999,4,234.0,Silver,52.0,50-59,9.0
348,125.0,1,6,2,2071.99,2,122.0,Bronze,37.0,30-39,9.0
349,166.0,1,5,2,1669.26,1,121.0,Bronze,36.0,30-39,4.0
350,4.0,4,6,2,1008.7100000000002,1,421.0,Platinum,40.0,40-49,9.0
351,11.0,4,2,1,1438.6200000000001,1,411.0,Gold,18.0,10-19,2.0
352,25.0,3,6,2,4404.400000000001,4,324.0,Gold,38.0,30-39,4.0
353,23.0,3,11,4,6792.83,4,344.0,Gold,37.0,30-39,3.0
354,67.0,2,6,2,3101.72,3,223.0,Silver,37.0,30-39,9.0
355,45.0,2,5,2,2662.75,2,222.0,Silver,38.0,30-39,3.0
356,61.0,2,5,2,2358.0,2,222.0,Silver,42.0,40-49,5.0
357,15.0,4,8,4,4455.490000000001,4,444.0,Platinum,48.0,40-49,18.0
358,70.0,2,2,1,1405.99,1,211.0,Bronze,32.0,30-39,18.0
359,8.0,4,10,4,2921.7599999999998,3,443.0,Platinum,59.0,50-59,6.0
360,8.0,4,5,2,5070.23,4,424.0,Platinum,61.0,60-69,19.0
361,146.0,1,7,3,3428.15,3,133.0,Bronze,18.0,10-19,2.0
362,0.0,4,5,2,1473.04,1,421.0,Platinum,43.0,40-49,18.0
363,14.0,4,6,2,9458.169999999998,4,424.0,Platinum,29.0,20-29,7.0
364,11.0,4,6,2,3329.97,3,423.0,Platinum,41.0,40-49,11.0
365,50.0,2,7,3,4724.04,4,234.0,Silver,41.0,40-49,15.0
366,115.0,1,6,2,2692.7,2,122.0,Bronze,63.0,60-69,19.0
367,43.0,3,6,2,3634.4500000000003,3,323.0,Gold,32.0,30-39,12.0
368,13.0,4,9,4,3939.7299999999996,3,443.0,Platinum,31.0,30-39,6.0
369,101.0,1,8,4,3931.7700000000004,3,143.0,Bronze,26.0,20-29,9.0
370,111.0,1,7,3,3290.2599999999998,3,133.0,Bronze,19.0,10-19,3.0
371,9.0,4,5,2,5004.52,4,424.0,Platinum,63.0,60-69,7.0
372,31.0,3,8,4,2598.13,2,342.0,Gold,30.0,30-39,4.0
373,223.0,1,1,1,1103.43,1,111.0,Bronze,17.0,10-19,1.0
374,13.0,4,6,2,5271.75,4,424.0,Platinum,25.0,20-29,8.0
375,91.0,1,4,1,487.99999999999994,1,111.0,Bronze,41.0,40-49,7.0
376,43.0,3,3,1,368.1700000000001,1,311.0,Silver,51.0,50-59,19.0
377,6.0,4,13,4,4276.970000000001,4,444.0,Platinum,18.0,10-19,1.0
378,124.0,1,7,3,3236.3199999999997,3,133.0,Bronze,43.0,40-49,17.0
379,145.0,1,2,1,640.9300000000001,1,111.0,Bronze,37.0,30-39,4.0
380,35.0,3,8,4,6196.16,4,344.0,Gold,61.0,60-69,17.0
381,2.0,4,8,4,4534.240000000001,4,444.0,Platinum,21.0,20-29,1.0
382,35.0,3,7,3,1657.4499999999998,1,331.0,Gold,32.0,30-39,7.0
383,51.0,2,3,1,987.4899999999999,1,211.0,Bronze,39.0,30-39,14.0
384,85.0,2,5,2,2917.59,3,223.0,Silver,41.0,40-49,17.0
385,78.0,2,9,4,5220.5199999999995,4,244.0,Silver,51.0,50-59,9.0
386,66.0,2,5,2,2415.9700000000003,2,222.0,Silver,27.0,20-29,5.0
387,31.0,3,3,1,3417.7799999999997,3,313.0,Gold,40.0,40-49,22.0
388,55.0,2,3,1,1834.0300000000002,1,211.0,Bronze,51.0,50-59,11.0
389,113.0,1,6,2,2123.26,2,122.0,Bronze,42.0,40-49,17.0
390,76.0,2,6,2,1511.2,1,221.0,Silver,20.0,20-29,3.0
391,56.0,2,4,1,1315.06,1,211.0,Bronze,47.0,40-49,16.0
392,101.0,1,7,3,5025.310000000001,4,134.0,Bronze,39.0,30-39,13.0
393,146.0,1,2,1,866.5799999999999,1,111.0,Bronze,62.0,60-69,9.0
394,45.0,2,8,4,5445.46,4,244.0,Silver,40.0,40-49,16.0
395,30.0,3,7,3,4597.74,4,334.0,Gold,41.0,40-49,9.0
396,29.0,3,6,2,4647.130000000001,4,324.0,Gold,50.0,50-59,16.0
397,45.0,2,6,2,2618.0,2,222.0,Silver,36.0,30-39,5.0
398,12.0,4,7,3,938.4999999999998,1,431.0,Platinum,48.0,40-49,11.0
399,49.0,2,6,2,5020.5,4,224.0,Silver,41.0,40-49,16.0
400,134.0,1,5,2,2688.92,2,122.0,Bronze,55.0,50-59,5.0
401,29.0,3,7,3,3643.0299999999997,3,333.0,Gold,31.0,30-39,15.0
402,56.0,2,6,2,4965.429999999999,4,224.0,Silver,40.0,40-49,22.0
403,56.0,2,6,2,3653.6899999999996,3,223.0,Silver,42.0,40-49,17.0
404,18.0,3,9,4,4965.7,4,344.0,Gold,22.0,20-29,4.0
405,14.0,4,6,2,3338.3399999999997,3,423.0,Platinum,46.0,40-49,14.0
406,106.0,1,6,2,3486.14,3,123.0,Bronze,30.0,30-39,12.0
407,9.0,4,9,4,4096.06,3,443.0,Platinum,38.0,30-39,15.0
408,17.0,4,5,2,3082.2799999999997,3,423.0,Platinum,26.0,20-29,11.0
409,13.0,4,4,1,2267.84,2,412.0,Platinum,39.0,30-39,13.0
410,6.0,4,7,3,2177.9300000000003,2,432.0,Platinum,27.0,20-29,11.0
411,187.0,1,5,2,2553.8300000000004,2,122.0,Bronze,40.0,40-49,12.0
412,27.0,3,3,1,1055.0300000000002,1,311.0,Silver,57.0,50-59,19.0
413,167.0,1,5,2,3822.8,3,123.0,Bronze,60.0,60-69,19.0
414,47.0,2,6,2,2304.56,2,222.0,Silver,41.0,40-49,10.0
415,248.0,1,2,1,1490.77,1,111.0,Bronze,62.0,60-69,18.0
416,88.0,1,5,2,3085.9799999999996,3,123.0,Bronze,20.0,20-29,1.0
417,70.0,2,8,4,3807.6400000000003,3,243.0,Silver,46.0,40-49,15.0
418,28.0,3,6,2,3325.13,3,323.0,Gold,59.0,50-59,6.0
419,14.0,4,7,3,5027.369999999999,4,434.0,Platinum,36.0,30-39,17.0
420,59.0,2,10,4,3652.17,3,243.0,Silver,59.0,50-59,7.0
421,56.0,2,6,2,3952.1500000000005,3,223.0,Silver,18.0,10-19,2.0
422,133.0,1,4,1,2390.84,2,112.0,Bronze,15.0,10-19,1.0
423,141.0,1,5,2,1589.8199999999997,1,121.0,Bronze,61.0,60-69,9.0
424,74.0,2,7,3,4525.19,4,234.0,Silver,39.0,30-39,9.0
425,25.0,3,7,3,7388.6,4,334.0,Gold,64.0,60-69,20.0
426,59.0,2,9,4,6933.150000000001,4,244.0,Silver,45.0,40-49,8.0
427,109.0,1,4,1,2515.6800000000003,2,112.0,Bronze,21.0,20-29,2.0
428,51.0,2,8,4,3355.11,3,243.0,Silver,40.0,40-49,14.0
429,18.0,3,8,4,3652.2599999999998,3,343.0,Gold,39.0,30-39,21.0
430,65.0,2,6,2,5625.17,4,224.0,Silver,44.0,40-49,11.0
431,98.0,1,2,1,1215.34,1,111.0,Bronze,61.0,60-69,18.0
432,21.0,3,8,4,5110.170000000001,4,344.0,Gold,27.0,20-29,10.0
433,15.0,4,9,4,3754.1600000000008,3,443.0,Platinum,53.0,50-59,15.0
434,297.0,1,2,1,1027.8899999999999,1,111.0,Bronze,22.0,20-29,19.0
435,102.0,1,4,1,4727.750000000001,4,114.0,Bronze,18.0,10-19,1.0
436,50.0,2,3,1,2124.71,2,212.0,Silver,60.0,60-69,18.0
437,48.0,2,6,2,3045.5999999999995,3,223.0,Silver,41.0,40-49,17.0
438,51.0,2,8,4,7692.39,4,244.0,Silver,28.0,20-29,13.0
439,99.0,1,6,2,2750.24,2,122.0,Bronze,43.0,40-49,10.0
440,11.0,4,8,4,2481.1899999999996,2,442.0,Platinum,40.0,40-49,10.0
441,62.0,2,3,1,1750.76,1,211.0,Bronze,43.0,40-49,11.0
442,13.0,4,7,3,2789.25,2,432.0,Platinum,16.0,10-19,1.0
443,4.0,4,7,3,3171.14,3,433.0,Platinum,45.0,40-49,10.0
444,45.0,2,7,3,3807.4599999999996,3,233.0,Silver,50.0,50-59,8.0
445,24.0,3,11,4,8081.860000000001,4,344.0,Gold,33.0,30-39,5.0
446,52.0,2,8,4,5363.299999999999,4,244.0,Silver,39.0,30-39,4.0
447,0.0,4,6,2,2781.88,2,422.0,Platinum,16.0,10-19,1.0
448,188.0,1,5,2,2413.08,2,122.0,Bronze,22.0,20-29,3.0
449,133.0,1,6,2,3292.4000000000005,3,123.0,Bronze,43.0,40-49,6.0
450,82.0,2,4,1,3178.3,3,213.0,Silver,42.0,40-49,18.0
451,66.0,2,6,2,2560.37,2,222.0,Silver,,,
452,24.0,3,5,2,1561.59,1,321.0,Gold,58.0,50-59,5.0
453,41.0,3,8,4,2292.0499999999997,2,342.0,Gold,,,
454,49.0,2,7,3,4738.75,4,234.0,Silver,,,
455,67.0,2,3,1,1600.9,1,211.0,Bronze,26.0,20-29,5.0
456,88.0,1,5,2,2183.0999999999995,2,122.0,Bronze,42.0,40-49,17.0
457,115.0,1,5,2,3680.3399999999992,3,123.0,Bronze,37.0,30-39,17.0
458,26.0,3,5,2,1247.2400000000002,1,321.0,Gold,48.0,40-49,18.0
459,38.0,3,5,2,2402.4,2,322.0,Gold,31.0,30-39,13.0
460,17.0,4,4,1,2017.6600000000003,2,412.0,Platinum,31.0,30-39,16.0
461,20.0,3,8,4,5722.38,4,344.0,Gold,38.0,30-39,14.0
462,142.0,1,6,2,3600.2600000000007,3,123.0,Bronze,57.0,50-59,5.0
463,59.0,2,7,3,3829.7,3,233.0,Silver,55.0,50-59,20.0
464,9.0,4,6,2,2102.9900000000002,2,422.0,Platinum,59.0,50-59,10.0
465,4.0,4,6,2,3488.7900000000004,3,423.0,Platinum,41.0,40-49,14.0
466,40.0,3,7,3,2813.6600000000003,2,332.0,Gold,26.0,20-29,2.0
467,169.0,1,7,3,3850.3199999999997,3,133.0,Bronze,63.0,60-69,15.0
468,94.0,1,6,2,4063.59,3,123.0,Bronze,43.0,40-49,8.0
469,101.0,1,10,4,4177.21,3,143.0,Bronze,21.0,20-29,3.0
470,9.0,4,7,3,1890.57,2,432.0,Platinum,16.0,10-19,1.0
471,48.0,2,6,2,3918.11,3,223.0,Silver,61.0,60-69,14.0
472,49.0,2,5,2,3309.79,3,223.0,Silver,27.0,20-29,8.0
473,115.0,1,9,4,8364.66,4,144.0,Bronze,40.0,40-49,20.0
474,97.0,1,2,1,1520.73,1,111.0,Bronze,34.0,30-39,18.0
475,24.0,3,7,3,2907.28,3,333.0,Gold,21.0,20-29,1.0
476,9.0,4,4,1,1353.61,1,411.0,Gold,28.0,20-29,14.0
477,35.0,3,5,2,3375.0600000000004,3,323.0,Gold,57.0,50-59,13.0
478,3.0,4,9,4,3320.21,3,443.0,Platinum,56.0,50-59,5.0
479,76.0,2,9,4,3335.2000000000003,3,243.0,Silver,23.0,20-29,4.0
480,17.0,4,2,1,644.0199999999999,1,411.0,Gold,,,
481,14.0,4,2,1,1617.21,1,411.0,Gold,27.0,20-29,8.0
482,75.0,2,10,4,5887.200000000001,4,244.0,Silver,55.0,50-59,20.0
483,40.0,3,7,3,2307.78,2,332.0,Gold,44.0,40-49,9.0
484,19.0,3,5,2,1704.7799999999997,1,321.0,Gold,43.0,40-49,22.0
485,14.0,4,6,2,2715.28,2,422.0,Platinum,43.0,40-49,20.0
486,91.0,1,5,2,4915.77,4,124.0,Bronze,62.0,60-69,15.0
487,139.0,1,2,1,687.5100000000001,1,111.0,Bronze,38.0,30-39,10.0
488,27.0,3,7,3,1172.1000000000001,1,331.0,Gold,37.0,30-39,10.0
489,124.0,1,5,2,2073.68,2,122.0,Bronze,46.0,40-49,4.0
490,53.0,2,9,4,4593.01,4,244.0,Silver,25.0,20-29,6.0
491,68.0,2,7,3,2735.71,2,232.0,Silver,41.0,40-49,19.0
492,89.0,1,4,1,2707.8999999999996,2,112.0,Bronze,41.0,40-49,21.0
493,75.0,2,3,1,151.93999999999997,1,211.0,Bronze,57.0,50-59,5.0
494,133.0,1,3,1,894.9899999999998,1,111.0,Bronze,42.0,40-49,9.0
495,128.0,1,6,2,4087.0400000000004,3,123.0,Bronze,58.0,50-59,6.0
496,45.0,2,4,1,1310.77,1,211.0,Bronze,41.0,40-49,11.0
497,59.0,2,4,1,1061.48,1,211.0,Bronze,43.0,40-49,11.0
498,7.0,4,7,3,4982.41,4,434.0,Platinum,39.0,30-39,10.0
499,55.0,2,11,4,4043.5799999999995,3,243.0,Silver,56.0,50-59,19.0
500,24.0,3,8,4,3977.8100000000004,3,343.0,Gold,25.0,20-29,10.0
501,128.0,1,4,1,1392.5900000000001,1,111.0,Bronze,40.0,40-49,19.0
502,131.0,1,5,2,2959.58,3,123.0,Bronze,47.0,40-49,18.0
503,83.0,2,4,1,1280.6399999999996,1,211.0,Bronze,28.0,20-29,10.0
504,136.0,1,8,4,2714.7599999999998,2,142.0,Bronze,22.0,20-29,7.0
505,14.0,4,5,2,3369.4700000000003,3,423.0,Platinum,51.0,50-59,10.0
506,56.0,2,10,4,6985.24,4,244.0,Silver,32.0,30-39,21.0
507,36.0,3,8,4,4290.77,4,344.0,Gold,46.0,40-49,7.0
508,155.0,1,6,2,3533.3600000000006,3,123.0,Bronze,46.0,40-49,11.0
509,89.0,1,6,2,4389.7300000000005,4,124.0,Bronze,38.0,30-39,21.0
510,59.0,2,2,1,1694.59,1,211.0,Bronze,25.0,20-29,2.0
511,11.0,4,5,2,2782.8799999999997,2,422.0,Platinum,35.0,30-39,10.0
512,95.0,1,4,1,1136.3400000000001,1,111.0,Bronze,62.0,60-69,6.0
513,14.0,4,5,2,4222.139999999999,4,424.0,Platinum,,,
514,123.0,1,5,2,2144.29,2,122.0,Bronze,21.0,20-29,4.0
515,14.0,4,9,4,6986.24,4,444.0,Platinum,28.0,20-29,8.0
516,19.0,3,10,4,4722.210000000001,4,344.0,Gold,59.0,50-59,20.0
517,10.0,4,6,2,2632.1600000000003,2,422.0,Platinum,32.0,30-39,3.0
518,261.0,1,3,1,938.2500000000001,1,111.0,Bronze,26.0,20-29,10.0
519,55.0,2,4,1,2326.39,2,212.0,Silver,17.0,10-19,1.0
520,16.0,4,5,2,819.26,1,421.0,Platinum,53.0,50-59,15.0
521,154.0,1,2,1,624.9000000000001,1,111.0,Bronze,39.0,30-39,16.0
522,41.0,3,4,1,1663.83,1,311.0,Silver,41.0,40-49,16.0
523,18.0,3,6,2,2795.7700000000004,2,322.0,Gold,43.0,40-49,16.0
524,138.0,1,7,3,2024.5299999999997,2,132.0,Bronze,55.0,50-59,11.0
525,119.0,1,8,4,3584.83,3,143.0,Bronze,37.0,30-39,9.0
526,154.0,1,3,1,1111.55,1,111.0,Bronze,,,
527,43.0,3,2,1,1694.76,1,311.0,Silver,27.0,20-29,9.0
528,134.0,1,7,3,4175.150000000001,3,133.0,Bronze,38.0,30-39,4.0
529,12.0,4,6,2,2339.14,2,422.0,Platinum,28.0,20-29,10.0
530,162.0,1,3,1,1751.35,1,111.0,Bronze,43.0,40-49,15.0
531,61.0,2,6,2,1761.4599999999998,1,221.0,Silver,24.0,20-29,1.0
532,28.0,3,6,2,3920.83,3,323.0,Gold,56.0,50-59,19.0
533,2.0,4,6,2,5387.05,4,424.0,Platinum,36.0,30-39,11.0
534,6.0,4,8,4,4809.950000000001,4,444.0,Platinum,63.0,60-69,12.0
535,73.0,2,2,1,1261.57,1,211.0,Bronze,24.0,20-29,3.0
536,32.0,3,4,1,3662.2999999999993,3,313.0,Gold,58.0,50-59,16.0
537,49.0,2,3,1,825.7299999999999,1,211.0,Bronze,28.0,20-29,7.0
538,4.0,4,7,3,6447.150000000001,4,434.0,Platinum,61.0,60-69,5.0
539,36.0,3,8,4,1676.4299999999998,1,341.0,Gold,42.0,40-49,15.0
540,79.0,2,6,2,1821.0300000000002,1,221.0,Silver,16.0,10-19,1.0
541,137.0,1,5,2,2755.28,2,122.0,Bronze,51.0,50-59,13.0
542,38.0,3,6,2,2098.52,2,322.0,Gold,50.0,50-59,18.0
543,0.0,4,5,2,1924.15,2,422.0,Platinum,44.0,40-49,17.0
544,173.0,1,4,1,2246.42,2,112.0,Bronze,27.0,20-29,5.0
545,6.0,4,6,2,5665.789999999999,4,424.0,Platinum,39.0,30-39,18.0
546,37.0,3,5,2,4449.529999999999,4,324.0,Gold,36.0,30-39,12.0
547,74.0,2,6,2,2901.1899999999996,3,223.0,Silver,21.0,20-29,5.0
548,10.0,4,7,3,4223.29,4,434.0,Platinum,,,
549,40.0,3,8,4,3751.75,3,343.0,Gold,32.0,30-39,2.0
550,14.0,4,5,2,1437.7199999999998,1,421.0,Platinum,41.0,40-49,15.0
551,152.0,1,4,1,2850.0,2,112.0,Bronze,30.0,30-39,9.0
552,159.0,1,4,1,1577.7000000000003,1,111.0,Bronze,39.0,30-39,20.0
553,19.0,3,6,2,2566.27,2,322.0,Gold,38.0,30-39,7.0
554,38.0,3,3,1,1670.6699999999998,1,311.0,Silver,62.0,60-69,7.0
555,165.0,1,4,1,3505.629999999999,3,113.0,Bronze,47.0,40-49,4.0
556,9.0,4,5,2,3985.03,3,423.0,Platinum,60.0,60-69,11.0
557,181.0,1,2,1,830.3100000000001,1,111.0,Bronze,56.0,50-59,18.0
558,35.0,3,7,3,3513.0200000000004,3,333.0,Gold,44.0,40-49,8.0
559,6.0,4,4,1,1824.4800000000002,1,411.0,Gold,29.0,20-29,16.0
560,41.0,3,6,2,3583.46,3,323.0,Gold,64.0,60-69,8.0
561,28.0,3,6,2,2891.59,3,323.0,Gold,40.0,40-49,12.0
562,36.0,3,5,2,2125.01,2,322.0,Gold,47.0,40-49,17.0
563,33.0,3,7,3,1931.1299999999997,2,332.0,Gold,43.0,40-49,19.0
564,11.0,4,6,2,2143.39,2,422.0,Platinum,34.0,30-39,7.0
565,104.0,1,10,4,7079.07,4,144.0,Bronze,58.0,50-59,16.0
566,52.0,2,3,1,2145.5599999999995,2,212.0,Silver,39.0,30-39,9.0
567,60.0,2,4,1,439.57000000000005,1,211.0,Bronze,52.0,50-59,16.0
568,91.0,1,7,3,1258.1,1,131.0,Bronze,60.0,60-69,13.0
569,98.0,1,4,1,6084.139999999999,4,114.0,Bronze,41.0,40-49,10.0
570,35.0,3,6,2,3446.07,3,323.0,Gold,39.0,30-39,15.0
571,72.0,2,3,1,2284.98,2,212.0,Silver,59.0,50-59,6.0
572,13.0,4,6,2,2600.44,2,422.0,Platinum,50.0,50-59,5.0
573,105.0,1,2,1,1618.8300000000002,1,111.0,Bronze,23.0,20-29,2.0
574,277.0,1,4,1,2172.4100000000003,2,112.0,Bronze,27.0,20-29,20.0
575,248.0,1,2,1,714.24,1,111.0,Bronze,61.0,60-69,11.0
576,7.0,4,6,2,4580.35,4,424.0,Platinum,40.0,40-49,7.0
577,2.0,4,11,4,4242.34,4,444.0,Platinum,61.0,60-69,19.0
578,199.0,1,7,3,2754.81,2,132.0,Bronze,22.0,20-29,3.0
579,52.0,2,9,4,4204.6,4,244.0,Silver,43.0,40-49,12.0
580,24.0,3,5,2,2185.5099999999998,2,322.0,Gold,42.0,40-49,14.0
581,53.0,2,4,1,2223.5499999999997,2,212.0,Silver,48.0,40-49,16.0
582,149.0,1,4,1,2744.6,2,112.0,Bronze,,,
583,31.0,3,4,1,2258.1899999999996,2,312.0,Gold,31.0,30-39,4.0
584,132.0,1,4,1,1270.2099999999998,1,111.0,Bronze,22.0,20-29,19.0
585,97.0,1,7,3,2991.8599999999997,3,133.0,Bronze,39.0,30-39,10.0
586,90.0,1,4,1,2562.4700000000003,2,112.0,Bronze,18.0,10-19,4.0
587,53.0,2,7,3,3293.38,3,233.0,Silver,51.0,50-59,19.0
588,19.0,3,5,2,3603.85,3,323.0,Gold,54.0,50-59,11.0
589,10.0,4,3,1,1397.8999999999999,1,411.0,Gold,22.0,20-29,1.0
590,43.0,3,12,4,6629.57,4,344.0,Gold,29.0,20-29,11.0
591,221.0,1,2,1,484.9599999999999,1,111.0,Bronze,43.0,40-49,16.0
592,199.0,1,4,1,1071.53,1,111.0,Bronze,25.0,20-29,2.0
593,1.0,4,6,2,3493.8,3,423.0,Platinum,33.0,30-39,4.0
594,33.0,3,9,4,6630.720000000001,4,344.0,Gold,37.0,30-39,13.0
595,184.0,1,3,1,2011.1599999999999,2,112.0,Bronze,44.0,40-49,22.0
596,85.0,2,3,1,3836.34,3,213.0,Silver,49.0,40-49,13.0
597,61.0,2,5,2,1830.3900000000003,1,221.0,Silver,63.0,60-69,6.0
598,131.0,1,7,3,3535.5600000000004,3,133.0,Bronze,50.0,50-59,12.0
599,115.0,1,5,2,4319.139999999999,4,124.0,Bronze,,,
600,206.0,1,3,1,1854.7800000000002,2,112.0,Bronze,43.0,40-49,8.0
601,58.0,2,5,2,1423.44,1,221.0,Silver,25.0,20-29,4.0
602,77.0,2,5,2,2568.76,2,222.0,Silver,25.0,20-29,9.0
603,49.0,2,7,3,3148.1000000000004,3,233.0,Silver,30.0,30-39,11.0
604,69.0,2,6,2,4661.959999999999,4,224.0,Silver,19.0,10-19,3.0
605,2.0,4,8,4,5025.639999999999,4,444.0,Platinum,45.0,40-49,5.0
606,55.0,2,6,2,2488.5299999999997,2,222.0,Silver,28.0,20-29,2.0
607,58.0,2,10,4,7137.62,4,244.0,Silver,41.0,40-49,15.0
608,85.0,2,8,4,4050.1100000000006,3,243.0,Silver,37.0,30-39,12.0
609,36.0,3,4,1,2168.73,2,312.0,Gold,17.0,10-19,1.0
610,46.0,2,9,4,3399.91,3,243.0,Silver,59.0,50-59,15.0
611,3.0,4,8,4,3500.4400000000005,3,443.0,Platinum,31.0,30-39,16.0
612,1.0,4,5,2,2115.47,2,422.0,Platinum,55.0,50-59,14.0
613,3.0,4,6,2,2098.59,2,422.0,Platinum,28.0,20-29,17.0
614,18.0,3,9,4,6120.459999999999,4,344.0,Gold,22.0,20-29,11.0
615,42.0,3,4,1,3620.88,3,313.0,Gold,61.0,60-69,19.0
616,92.0,1,4,1,1695.9999999999998,1,111.0,Bronze,22.0,20-29,6.0
617,20.0,3,4,1,2313.43,2,312.0,Gold,57.0,50-59,15.0
618,308.0,1,2,1,1202.3899999999999,1,111.0,Bronze,55.0,50-59,18.0
619,65.0,2,7,3,3378.35,3,233.0,Silver,40.0,40-49,20.0
620,103.0,1,8,4,1981.2999999999997,2,142.0,Bronze,44.0,40-49,5.0
621,2.0,4,9,4,6126.81,4,444.0,Platinum,53.0,50-59,14.0
622,266.0,1,3,1,1627.6899999999998,1,111.0,Bronze,49.0,40-49,17.0
623,93.0,1,3,1,1636.8900000000003,1,111.0,Bronze,29.0,20-29,4.0
624,90.0,1,3,1,3352.8900000000003,3,113.0,Bronze,41.0,40-49,13.0
625,16.0,4,6,2,2326.08,2,422.0,Platinum,43.0,40-49,7.0
626,54.0,2,9,4,3437.37,3,243.0,Silver,25.0,20-29,2.0
627,58.0,2,5,2,4597.2699999999995,4,224.0,Silver,47.0,40-49,10.0
628,54.0,2,5,2,1313.8600000000001,1,221.0,Silver,36.0,30-39,13.0
629,64.0,2,8,4,2245.43,2,242.0,Silver,57.0,50-59,6.0
630,53.0,2,7,3,3717.21,3,233.0,Silver,31.0,30-39,17.0
631,16.0,4,6,2,1767.3899999999999,1,421.0,Platinum,51.0,50-59,17.0
632,41.0,3,3,1,1726.6099999999997,1,311.0,Silver,19.0,10-19,1.0
633,1.0,4,7,3,3328.45,3,433.0,Platinum,31.0,30-39,11.0
634,17.0,4,8,4,4445.37,4,444.0,Platinum,39.0,30-39,15.0
635,39.0,3,6,2,1220.6100000000001,1,321.0,Gold,41.0,40-49,9.0
636,19.0,3,7,3,4418.9,4,334.0,Gold,46.0,40-49,19.0
637,7.0,4,13,4,5402.469999999999,4,444.0,Platinum,41.0,40-49,13.0
638,60.0,2,8,4,3507.13,3,243.0,Silver,50.0,50-59,13.0
639,8.0,4,6,2,2516.35,2,422.0,Platinum,43.0,40-49,16.0
640,10.0,4,8,4,4278.6,4,444.0,Platinum,42.0,40-49,10.0
641,202.0,1,4,1,2456.51,2,112.0,Bronze,43.0,40-49,3.0
642,24.0,3,7,3,2724.29,2,332.0,Gold,45.0,40-49,12.0
643,197.0,1,4,1,2308.04,2,112.0,Bronze,35.0,30-39,10.0
644,157.0,1,3,1,550.0,1,111.0,Bronze,18.0,10-19,2.0
645,116.0,1,7,3,5192.72,4,134.0,Bronze,46.0,40-49,11.0
646,110.0,1,4,1,2533.4099999999994,2,112.0,Bronze,44.0,40-49,13.0
647,42.0,3,9,4,5279.1900000000005,4,344.0,Gold,60.0,60-69,10.0
648,57.0,2,7,3,4222.63,4,234.0,Silver,39.0,30-39,9.0
649,11.0,4,5,2,263.5399999999999,1,421.0,Platinum,43.0,40-49,10.0
650,50.0,2,6,2,2904.69,3,223.0,Silver,40.0,40-49,13.0
651,18.0,3,3,1,3473.32,3,313.0,Gold,44.0,40-49,13.0
652,5.0,4,9,4,2488.9,2,442.0,Platinum,21.0,20-29,1.0
653,37.0,3,5,2,2623.84,2,322.0,Gold,49.0,40-49,19.0
654,28.0,3,4,1,1884.8700000000001,2,312.0,Gold,24.0,20-29,5.0
655,51.0,2,6,2,5753.88,4,224.0,Silver,43.0,40-49,19.0
656,10.0,4,8,4,3749.56,3,443.0,Platinum,39.0,30-39,8.0
657,76.0,2,6,2,2729.0,2,222.0,Silver,24.0,20-29,10.0
658,97.0,1,5,2,2596.17,2,122.0,Bronze,73.0,70-79,8.0
659,146.0,1,3,1,2481.28,2,112.0,Bronze,38.0,30-39,15.0
660,12.0,4,4,1,3839.45,3,413.0,Platinum,22.0,20-29,6.0
661,34.0,3,6,2,3308.0899999999997,3,323.0,Gold,29.0,20-29,14.0
662,86.0,1,7,3,3873.0,3,133.0,Bronze,50.0,50-59,5.0
663,73.0,2,4,1,2132.7900000000004,2,212.0,Silver,20.0,20-29,3.0
664,84.0,2,5,2,1939.1999999999998,2,222.0,Silver,23.0,20-29,4.0
665,85.0,2,8,4,6260.02,4,244.0,Silver,20.0,20-29,5.0
666,41.0,3,5,2,2459.7599999999993,2,322.0,Gold,34.0,30-39,15.0
667,19.0,3,5,2,3802.78,3,323.0,Gold,23.0,20-29,3.0
668,6.0,4,7,3,4375.9800000000005,4,434.0,Platinum,51.0,50-59,7.0
669,8.0,4,11,4,5513.280000000001,4,444.0,Platinum,37.0,30-39,3.0
670,116.0,1,4,1,1542.17,1,111.0,Bronze,25.0,20-29,8.0
671,62.0,2,6,2,5393.05,4,224.0,Silver,33.0,30-39,5.0
672,50.0,2,3,1,3633.1399999999994,3,213.0,Silver,40.0,40-49,12.0
673,2.0,4,5,2,2058.7,2,422.0,Platinum,42.0,40-49,4.0
674,115.0,1,6,2,3008.86,3,123.0,Bronze,63.0,60-69,5.0
675,0.0,4,3,1,1396.6200000000003,1,411.0,Gold,41.0,40-49,17.0
676,33.0,3,6,2,2894.8500000000004,3,323.0,Gold,49.0,40-49,14.0
677,71.0,2,5,2,940.36,1,221.0,Silver,20.0,20-29,5.0
678,94.0,1,4,1,1746.2199999999998,1,111.0,Bronze,22.0,20-29,2.0
679,62.0,2,10,4,3551.2400000000002,3,243.0,Silver,43.0,40-49,12.0
680,14.0,4,4,1,3291.4300000000003,3,413.0,Platinum,,,
681,7.0,4,6,2,2244.1899999999996,2,422.0,Platinum,39.0,30-39,17.0
